type	id	guardian	time	unixtime	weekday	weekday_num	hour	day_night	seek	location
truck	649c72d5aa6c-2015-02-12T03-26-30	649c72d5aa6c	2015-02-12T03:32:15.000Z	1423711935	Thu	4	4	night	5:45	649c72d5aa6c-2015-02-12T03-26-30.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:32:42.000Z	1423711962	Thu	4	4	night	0:11	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:32:56.000Z	1423711976	Thu	4	4	night	0:25	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:33:09.000Z	1423711989	Thu	4	4	night	0:38	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:33:12.000Z	1423711992	Thu	4	4	night	0:41	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:33:26.000Z	1423712006	Thu	4	4	night	0:55	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:33:31.000Z	1423712011	Thu	4	4	night	1:00	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:34:01.000Z	1423712041	Thu	4	4	night	1:30	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:34:47.000Z	1423712087	Thu	4	4	night	2:16	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:35:01.000Z	1423712101	Thu	4	4	night	2:30	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:35:12.000Z	1423712112	Thu	4	4	night	2:41	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:35:39.000Z	1423712139	Thu	4	4	night	3:08	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:35:42.000Z	1423712142	Thu	4	4	night	3:11	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:36:18.000Z	1423712178	Thu	4	4	night	3:47	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:36:28.000Z	1423712188	Thu	4	4	night	3:57	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:36:37.000Z	1423712197	Thu	4	4	night	4:06	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:36:41.000Z	1423712201	Thu	4	4	night	4:10	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:36:43.000Z	1423712203	Thu	4	4	night	4:12	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:01.000Z	1423712221	Thu	4	4	night	4:30	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:09.000Z	1423712229	Thu	4	4	night	4:38	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:11.000Z	1423712231	Thu	4	4	night	4:40	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:22.000Z	1423712242	Thu	4	4	night	4:51	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:29.000Z	1423712249	Thu	4	4	night	4:58	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:36.000Z	1423712256	Thu	4	4	night	5:05	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:37:42.000Z	1423712262	Thu	4	4	night	5:11	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:38:08.000Z	1423712288	Thu	4	4	night	5:37	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-32-31	649c72d5aa6c	2015-02-12T03:38:26.000Z	1423712306	Thu	4	4	night	5:55	649c72d5aa6c-2015-02-12T03-32-31.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:38:38.000Z	1423712318	Thu	4	4	night	0:06	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:38:47.000Z	1423712327	Thu	4	4	night	0:15	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:38:54.000Z	1423712334	Thu	4	4	night	0:22	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:39:15.000Z	1423712355	Thu	4	4	night	0:43	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:39:19.000Z	1423712359	Thu	4	4	night	0:47	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:39:39.000Z	1423712379	Thu	4	4	night	1:07	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:39:47.000Z	1423712387	Thu	4	4	night	1:15	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:40:27.000Z	1423712427	Thu	4	4	night	1:55	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:41:00.000Z	1423712460	Thu	4	4	night	2:28	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:41:25.000Z	1423712485	Thu	4	4	night	2:53	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:41:43.000Z	1423712503	Thu	4	4	night	3:11	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:41:54.000Z	1423712514	Thu	4	4	night	3:22	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:41:58.000Z	1423712518	Thu	4	4	night	3:26	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:42:21.000Z	1423712541	Thu	4	4	night	3:49	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:42:31.000Z	1423712551	Thu	4	4	night	3:59	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:42:42.000Z	1423712562	Thu	4	4	night	4:10	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:42:51.000Z	1423712571	Thu	4	4	night	4:19	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-38-32	649c72d5aa6c	2015-02-12T03:43:15.000Z	1423712595	Thu	4	4	night	4:43	649c72d5aa6c-2015-02-12T03-38-32.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:45:06.000Z	1423712706	Thu	4	4	night	0:33	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:45:15.000Z	1423712715	Thu	4	4	night	0:42	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:46:02.000Z	1423712762	Thu	4	4	night	1:29	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:46:36.000Z	1423712796	Thu	4	4	night	2:03	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:46:58.000Z	1423712818	Thu	4	4	night	2:25	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:47:01.000Z	1423712821	Thu	4	4	night	2:28	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:47:37.000Z	1423712857	Thu	4	4	night	3:04	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:47:53.000Z	1423712873	Thu	4	4	night	3:20	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:47:56.000Z	1423712876	Thu	4	4	night	3:23	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:48:20.000Z	1423712900	Thu	4	4	night	3:47	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:49:12.000Z	1423712952	Thu	4	4	night	4:39	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:49:35.000Z	1423712975	Thu	4	4	night	5:02	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-44-33	649c72d5aa6c	2015-02-12T03:49:47.000Z	1423712987	Thu	4	4	night	5:14	649c72d5aa6c-2015-02-12T03-44-33.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:50:52.000Z	1423713052	Thu	4	4	night	0:18	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:51:24.000Z	1423713084	Thu	4	4	night	0:50	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:51:46.000Z	1423713106	Thu	4	4	night	1:12	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:52:05.000Z	1423713125	Thu	4	4	night	1:31	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:52:32.000Z	1423713152	Thu	4	4	night	1:58	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:54:18.000Z	1423713258	Thu	4	4	night	3:44	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:55:03.000Z	1423713303	Thu	4	4	night	4:29	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:55:33.000Z	1423713333	Thu	4	4	night	4:59	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:55:53.000Z	1423713353	Thu	4	4	night	5:19	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-50-34	649c72d5aa6c	2015-02-12T03:55:58.000Z	1423713358	Thu	4	4	night	5:24	649c72d5aa6c-2015-02-12T03-50-34.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:57:07.000Z	1423713427	Thu	4	4	night	0:32	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:57:11.000Z	1423713431	Thu	4	4	night	0:36	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:57:22.000Z	1423713442	Thu	4	4	night	0:47	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:57:30.000Z	1423713450	Thu	4	4	night	0:55	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:58:04.000Z	1423713484	Thu	4	4	night	1:29	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:58:14.000Z	1423713494	Thu	4	4	night	1:39	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:59:06.000Z	1423713546	Thu	4	4	night	2:31	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:59:21.000Z	1423713561	Thu	4	4	night	2:46	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:59:29.000Z	1423713569	Thu	4	4	night	2:54	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:59:31.000Z	1423713571	Thu	4	4	night	2:56	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T03:59:52.000Z	1423713592	Thu	4	4	night	3:17	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:02.000Z	1423713602	Thu	4	5	night	3:27	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:08.000Z	1423713608	Thu	4	5	night	3:33	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:16.000Z	1423713616	Thu	4	5	night	3:41	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:23.000Z	1423713623	Thu	4	5	night	3:48	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:33.000Z	1423713633	Thu	4	5	night	3:58	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:53.000Z	1423713653	Thu	4	5	night	4:18	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:00:56.000Z	1423713656	Thu	4	5	night	4:21	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:01:04.000Z	1423713664	Thu	4	5	night	4:29	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:01:06.000Z	1423713666	Thu	4	5	night	4:31	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:01:14.000Z	1423713674	Thu	4	5	night	4:39	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:01:22.000Z	1423713682	Thu	4	5	night	4:47	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:01:50.000Z	1423713710	Thu	4	5	night	5:15	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:02:19.000Z	1423713739	Thu	4	5	night	5:44	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:02:21.000Z	1423713741	Thu	4	5	night	5:46	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T03-56-35	649c72d5aa6c	2015-02-12T04:02:29.000Z	1423713749	Thu	4	5	night	5:54	649c72d5aa6c-2015-02-12T03-56-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:02:46.000Z	1423713766	Thu	4	5	night	0:11	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:02:57.000Z	1423713777	Thu	4	5	night	0:22	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:04.000Z	1423713784	Thu	4	5	night	0:29	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:17.000Z	1423713797	Thu	4	5	night	0:42	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:34.000Z	1423713814	Thu	4	5	night	0:59	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:41.000Z	1423713821	Thu	4	5	night	1:06	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:44.000Z	1423713824	Thu	4	5	night	1:09	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:53.000Z	1423713833	Thu	4	5	night	1:18	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:03:57.000Z	1423713837	Thu	4	5	night	1:22	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:04:21.000Z	1423713861	Thu	4	5	night	1:46	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:04:23.000Z	1423713863	Thu	4	5	night	1:48	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:04:26.000Z	1423713866	Thu	4	5	night	1:51	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:04:39.000Z	1423713879	Thu	4	5	night	2:04	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:04:50.000Z	1423713890	Thu	4	5	night	2:15	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:04:54.000Z	1423713894	Thu	4	5	night	2:19	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:05:15.000Z	1423713915	Thu	4	5	night	2:40	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:05:22.000Z	1423713922	Thu	4	5	night	2:47	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:05:26.000Z	1423713926	Thu	4	5	night	2:51	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:05:28.000Z	1423713928	Thu	4	5	night	2:53	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:06:06.000Z	1423713966	Thu	4	5	night	3:31	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:06:14.000Z	1423713974	Thu	4	5	night	3:39	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:06:44.000Z	1423714004	Thu	4	5	night	4:09	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:06:56.000Z	1423714016	Thu	4	5	night	4:21	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:07:15.000Z	1423714035	Thu	4	5	night	4:40	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:08:04.000Z	1423714084	Thu	4	5	night	5:29	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-02-35	649c72d5aa6c	2015-02-12T04:08:28.000Z	1423714108	Thu	4	5	night	5:53	649c72d5aa6c-2015-02-12T04-02-35.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:08:49.000Z	1423714129	Thu	4	5	night	0:13	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:08:53.000Z	1423714133	Thu	4	5	night	0:17	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:09:18.000Z	1423714158	Thu	4	5	night	0:42	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:09:23.000Z	1423714163	Thu	4	5	night	0:47	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:09:26.000Z	1423714166	Thu	4	5	night	0:50	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:09:36.000Z	1423714176	Thu	4	5	night	1:00	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:09:45.000Z	1423714185	Thu	4	5	night	1:09	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:09:52.000Z	1423714192	Thu	4	5	night	1:16	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:10:04.000Z	1423714204	Thu	4	5	night	1:28	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:10:18.000Z	1423714218	Thu	4	5	night	1:42	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:10:42.000Z	1423714242	Thu	4	5	night	2:06	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:10:50.000Z	1423714250	Thu	4	5	night	2:14	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:10:54.000Z	1423714254	Thu	4	5	night	2:18	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:11:12.000Z	1423714272	Thu	4	5	night	2:36	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:11:26.000Z	1423714286	Thu	4	5	night	2:50	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:11:34.000Z	1423714294	Thu	4	5	night	2:58	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:11:37.000Z	1423714297	Thu	4	5	night	3:01	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:11:42.000Z	1423714302	Thu	4	5	night	3:06	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:11:59.000Z	1423714319	Thu	4	5	night	3:23	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:12:08.000Z	1423714328	Thu	4	5	night	3:32	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:12:18.000Z	1423714338	Thu	4	5	night	3:42	649c72d5aa6c-2015-02-12T04-08-36.wav
truck	649c72d5aa6c-2015-02-12T04-08-36	649c72d5aa6c	2015-02-12T04:12:49.000Z	1423714369	Thu	4	5	night	4:13	649c72d5aa6c-2015-02-12T04-08-36.wav
